diseases,shortness of breath,sharp chest pain,dizziness,cough,skin swelling,leg pain,sharp abdominal pain,vomiting,headache,nausea
conductive hearing loss,0,0,1,0,0,0,0,0,0,0
conductive hearing loss,0,0,0,0,0,0,0,0,0,0
conductive hearing loss,0,0,0,0,0,0,0,0,0,0
conductive hearing loss,0,0,1,0,0,0,0,0,0,0
conductive hearing loss,0,0,1,0,0,0,0,0,0,0
conductive hearing loss,0,0,0,0,0,0,0,0,0,0
conductive hearing loss,0,0,0,0,0,0,0,0,0,0
conductive hearing loss,0,0,1,0,0,0,0,0,0,0
conductive hearing loss,0,0,0,0,0,0,0,0,0,0
conductive hearing loss,0,0,1,0,0,0,0,0,0,0
conductive hearing loss,0,0,1,0,0,0,0,0,0,0
conductive hearing loss,0,0,0,0,0,0,0,0,0,0
conductive hearing loss,0,0,0,0,0,0,0,0,0,0
conductive hearing loss,0,0,1,0,0,0,0,0,0,0
conductive hearing loss,0,0,1,0,0,0,0,0,0,0
conductive hearing loss,0,0,0,0,0,0,0,0,0,0
conductive hearing loss,0,0,0,0,0,0,0,0,0,0
conductive hearing loss,0,0,0,0,0,0,0,0,0,0
conductive hearing loss,0,0,1,0,0,0,0,0,0,0
conductive hearing loss,0,0,0,0,0,0,0,0,0,0
conductive hearing loss,0,0,0,0,0,0,0,0,0,0
conductive hearing loss,0,0,1,0,0,0,0,0,0,0
conductive hearing loss,0,0,1,0,0,0,0,0,0,0
conductive hearing loss,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,0,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to allergy,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to bacteria,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,0,0,0,0,0,0,0
conjunctivitis due to virus,0,0,0,1,0,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,0,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
contact dermatitis,0,0,0,0,1,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
cornea infection,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal abrasion,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
corneal disorder,0,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,0,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,1,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,0,0,0,0,0,0,0,0,0
coronary atherosclerosis,1,0,0,0,0,0,0,0,0,0
